cbsa,metro_name,yr,qtr,index_nsa,index_sa
36740,"Orlando-Kissimmee-Sanford, FL",2017,1,240.16,240.42
36740,"Orlando-Kissimmee-Sanford, FL",2017,2,245.86,244.47
36740,"Orlando-Kissimmee-Sanford, FL",2017,3,250.20,248.58
36740,"Orlando-Kissimmee-Sanford, FL",2017,4,255.02,256.39
36740,"Orlando-Kissimmee-Sanford, FL",2018,1,259.25,259.54
36740,"Orlando-Kissimmee-Sanford, FL",2018,2,270.62,269.24
36740,"Orlando-Kissimmee-Sanford, FL",2018,3,274.94,273.01
36740,"Orlando-Kissimmee-Sanford, FL",2018,4,272.48,273.82
36740,"Orlando-Kissimmee-Sanford, FL",2019,1,279.49,280.05
36740,"Orlando-Kissimmee-Sanford, FL",2019,2,286.62,285.20
36740,"Orlando-Kissimmee-Sanford, FL",2019,3,290.14,287.91
36740,"Orlando-Kissimmee-Sanford, FL",2019,4,293.71,294.97
36740,"Orlando-Kissimmee-Sanford, FL",2020,1,300.29,301.33
36740,"Orlando-Kissimmee-Sanford, FL",2020,2,303.80,302.20
36740,"Orlando-Kissimmee-Sanford, FL",2020,3,308.16,305.61
36740,"Orlando-Kissimmee-Sanford, FL",2020,4,320.54,321.79
36740,"Orlando-Kissimmee-Sanford, FL",2021,1,333.47,335.04
36740,"Orlando-Kissimmee-Sanford, FL",2021,2,350.30,348.33
36740,"Orlando-Kissimmee-Sanford, FL",2021,3,371.88,368.65
36740,"Orlando-Kissimmee-Sanford, FL",2021,4,387.61,389.04
36740,"Orlando-Kissimmee-Sanford, FL",2022,1,414.83,417.06
36740,"Orlando-Kissimmee-Sanford, FL",2022,2,435.45,433.06
36740,"Orlando-Kissimmee-Sanford, FL",2022,3,449.43,445.34
36740,"Orlando-Kissimmee-Sanford, FL",2022,4,446.77,448.23
36740,"Orlando-Kissimmee-Sanford, FL",2023,1,441.70,444.35
36740,"Orlando-Kissimmee-Sanford, FL",2023,2,453.13,450.79
36740,"Orlando-Kissimmee-Sanford, FL",2023,3,468.89,464.31
36740,"Orlando-Kissimmee-Sanford, FL",2023,4,463.22,464.58
36740,"Orlando-Kissimmee-Sanford, FL",2024,1,466.96,470.19
36740,"Orlando-Kissimmee-Sanford, FL",2024,2,486.56,484.11
36740,"Orlando-Kissimmee-Sanford, FL",2024,3,487.94,482.77
36740,"Orlando-Kissimmee-Sanford, FL",2024,4,485.37,486.64
36740,"Orlando-Kissimmee-Sanford, FL",2025,1,477.16,481.06
36740,"Orlando-Kissimmee-Sanford, FL",2025,2,484.54,481.98
37100,"Oxnard-Thousand Oaks-Ventura, CA",1991,1,100.00,100.00
37100,"Oxnard-Thousand Oaks-Ventura, CA",1991,2,99.38,99.45
37100,"Oxnard-Thousand Oaks-Ventura, CA",1991,3,98.50,97.79
37100,"Oxnard-Thousand Oaks-Ventura, CA",1991,4,98.60,98.80
37100,"Oxnard-Thousand Oaks-Ventura, CA",1992,1,98.64,98.67
37100,"Oxnard-Thousand Oaks-Ventura, CA",1992,2,96.68,96.72
37100,"Oxnard-Thousand Oaks-Ventura, CA",1992,3,95.66,94.99
37100,"Oxnard-Thousand Oaks-Ventura, CA",1992,4,93.44,93.61
37100,"Oxnard-Thousand Oaks-Ventura, CA",1993,1,91.78,91.86
37100,"Oxnard-Thousand Oaks-Ventura, CA",1993,2,90.56,90.52
37100,"Oxnard-Thousand Oaks-Ventura, CA",1993,3,90.20,89.59
37100,"Oxnard-Thousand Oaks-Ventura, CA",1993,4,87.54,87.67
37100,"Oxnard-Thousand Oaks-Ventura, CA",1994,1,86.45,86.63
37100,"Oxnard-Thousand Oaks-Ventura, CA",1994,2,86.72,86.54
37100,"Oxnard-Thousand Oaks-Ventura, CA",1994,3,87.88,87.38
37100,"Oxnard-Thousand Oaks-Ventura, CA",1994,4,86.38,86.49
37100,"Oxnard-Thousand Oaks-Ventura, CA",1995,1,86.36,86.62
37100,"Oxnard-Thousand Oaks-Ventura, CA",1995,2,86.21,85.86
37100,"Oxnard-Thousand Oaks-Ventura, CA",1995,3,86.29,85.88
37100,"Oxnard-Thousand Oaks-Ventura, CA",1995,4,86.69,86.83
37100,"Oxnard-Thousand Oaks-Ventura, CA",1996,1,86.40,86.72
37100,"Oxnard-Thousand Oaks-Ventura, CA",1996,2,87.75,87.21
37100,"Oxnard-Thousand Oaks-Ventura, CA",1996,3,87.11,86.80
37100,"Oxnard-Thousand Oaks-Ventura, CA",1996,4,87.50,87.70
37100,"Oxnard-Thousand Oaks-Ventura, CA",1997,1,86.81,87.11
37100,"Oxnard-Thousand Oaks-Ventura, CA",1997,2,88.88,88.23
37100,"Oxnard-Thousand Oaks-Ventura, CA",1997,3,88.90,88.63
37100,"Oxnard-Thousand Oaks-Ventura, CA",1997,4,90.34,90.64
37100,"Oxnard-Thousand Oaks-Ventura, CA",1998,1,93.15,93.41
37100,"Oxnard-Thousand Oaks-Ventura, CA",1998,2,96.62,95.87
37100,"Oxnard-Thousand Oaks-Ventura, CA",1998,3,99.35,99.02
37100,"Oxnard-Thousand Oaks-Ventura, CA",1998,4,101.11,101.56
37100,"Oxnard-Thousand Oaks-Ventura, CA",1999,1,104.23,104.46
37100,"Oxnard-Thousand Oaks-Ventura, CA",1999,2,108.80,108.03
37100,"Oxnard-Thousand Oaks-Ventura, CA",1999,3,110.33,109.83
37100,"Oxnard-Thousand Oaks-Ventura, CA",1999,4,111.95,112.51
37100,"Oxnard-Thousand Oaks-Ventura, CA",2000,1,116.22,116.47
37100,"Oxnard-Thousand Oaks-Ventura, CA",2000,2,119.40,118.66
37100,"Oxnard-Thousand Oaks-Ventura, CA",2000,3,123.42,122.75
37100,"Oxnard-Thousand Oaks-Ventura, CA",2000,4,124.34,124.95
37100,"Oxnard-Thousand Oaks-Ventura, CA",2001,1,129.89,130.16
37100,"Oxnard-Thousand Oaks-Ventura, CA",2001,2,134.10,133.48
37100,"Oxnard-Thousand Oaks-Ventura, CA",2001,3,137.49,136.59
37100,"Oxnard-Thousand Oaks-Ventura, CA",2001,4,139.57,140.16
37100,"Oxnard-Thousand Oaks-Ventura, CA",2002,1,144.13,144.43
37100,"Oxnard-Thousand Oaks-Ventura, CA",2002,2,153.07,152.59
37100,"Oxnard-Thousand Oaks-Ventura, CA",2002,3,162.30,161.10
37100,"Oxnard-Thousand Oaks-Ventura, CA",2002,4,168.48,169.10
37100,"Oxnard-Thousand Oaks-Ventura, CA",2003,1,174.57,174.89
37100,"Oxnard-Thousand Oaks-Ventura, CA",2003,2,183.78,183.51
37100,"Oxnard-Thousand Oaks-Ventura, CA",2003,3,192.97,191.31
37100,"Oxnard-Thousand Oaks-Ventura, CA",2003,4,203.45,204.26
37100,"Oxnard-Thousand Oaks-Ventura, CA",2004,1,217.56,217.86
37100,"Oxnard-Thousand Oaks-Ventura, CA",2004,2,227.91,227.72
37100,"Oxnard-Thousand Oaks-Ventura, CA",2004,3,246.79,244.56
37100,"Oxnard-Thousand Oaks-Ventura, CA",2004,4,239.50,240.60
37100,"Oxnard-Thousand Oaks-Ventura, CA",2005,1,252.93,253.17
37100,"Oxnard-Thousand Oaks-Ventura, CA",2005,2,261.14,260.93
37100,"Oxnard-Thousand Oaks-Ventura, CA",2005,3,276.71,274.03
37100,"Oxnard-Thousand Oaks-Ventura, CA",2005,4,280.75,282.30
37100,"Oxnard-Thousand Oaks-Ventura, CA",2006,1,283.88,284.28
37100,"Oxnard-Thousand Oaks-Ventura, CA",2006,2,282.06,281.54
37100,"Oxnard-Thousand Oaks-Ventura, CA",2006,3,279.33,276.59
37100,"Oxnard-Thousand Oaks-Ventura, CA",2006,4,267.97,269.46
37100,"Oxnard-Thousand Oaks-Ventura, CA",2007,1,273.04,273.88
37100,"Oxnard-Thousand Oaks-Ventura, CA",2007,2,261.94,261.04
37100,"Oxnard-Thousand Oaks-Ventura, CA",2007,3,250.17,247.66
37100,"Oxnard-Thousand Oaks-Ventura, CA",2007,4,238.84,240.16
37100,"Oxnard-Thousand Oaks-Ventura, CA",2008,1,218.41,219.56
37100,"Oxnard-Thousand Oaks-Ventura, CA",2008,2,207.30,206.14
37100,"Oxnard-Thousand Oaks-Ventura, CA",2008,3,196.08,194.25
37100,"Oxnard-Thousand Oaks-Ventura, CA",2008,4,184.25,185.12
37100,"Oxnard-Thousand Oaks-Ventura, CA",2009,1,179.22,180.45
37100,"Oxnard-Thousand Oaks-Ventura, CA",2009,2,184.64,183.41
37100,"Oxnard-Thousand Oaks-Ventura, CA",2009,3,188.05,186.29
37100,"Oxnard-Thousand Oaks-Ventura, CA",2009,4,188.43,189.33
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,1,188.59,189.97
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,2,190.84,189.51
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,3,191.15,189.31
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,4,185.52,186.53
37100,"Oxnard-Thousand Oaks-Ventura, CA",2011,1,180.24,181.45
37100,"Oxnard-Thousand Oaks-Ventura, CA",2011,2,180.58,179.36
37100,"Oxnard-Thousand Oaks-Ventura, CA",2011,3,174.74,173.01
37100,"Oxnard-Thousand Oaks-Ventura, CA",2011,4,173.78,174.93
37100,"Oxnard-Thousand Oaks-Ventura, CA",2012,1,174.87,175.88
37100,"Oxnard-Thousand Oaks-Ventura, CA",2012,2,176.84,175.59
37100,"Oxnard-Thousand Oaks-Ventura, CA",2012,3,182.35,180.63
37100,"Oxnard-Thousand Oaks-Ventura, CA",2012,4,183.55,184.80
37100,"Oxnard-Thousand Oaks-Ventura, CA",2013,1,194.33,195.42
37100,"Oxnard-Thousand Oaks-Ventura, CA",2013,2,204.43,202.88
37100,"Oxnard-Thousand Oaks-Ventura, CA",2013,3,213.91,212.02
37100,"Oxnard-Thousand Oaks-Ventura, CA",2013,4,213.28,214.59
37100,"Oxnard-Thousand Oaks-Ventura, CA",2014,1,218.45,219.96
37100,"Oxnard-Thousand Oaks-Ventura, CA",2014,2,226.23,224.28
37100,"Oxnard-Thousand Oaks-Ventura, CA",2014,3,226.25,224.37
37100,"Oxnard-Thousand Oaks-Ventura, CA",2014,4,228.45,229.58
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015,1,229.90,231.86
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015,2,235.66,233.46
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015,3,238.56,236.67
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015,4,239.23,240.02
37100,"Oxnard-Thousand Oaks-Ventura, CA",2016,1,239.97,242.43
37100,"Oxnard-Thousand Oaks-Ventura, CA",2016,2,253.96,251.62
37100,"Oxnard-Thousand Oaks-Ventura, CA",2016,3,251.99,249.82
37100,"Oxnard-Thousand Oaks-Ventura, CA",2016,4,257.43,258.21
37100,"Oxnard-Thousand Oaks-Ventura, CA",2017,1,256.09,258.73
37100,"Oxnard-Thousand Oaks-Ventura, CA",2017,2,267.18,265.00
37100,"Oxnard-Thousand Oaks-Ventura, CA",2017,3,269.14,266.56
37100,"Oxnard-Thousand Oaks-Ventura, CA",2017,4,269.65,270.58
37100,"Oxnard-Thousand Oaks-Ventura, CA",2018,1,273.06,275.72
37100,"Oxnard-Thousand Oaks-Ventura, CA",2018,2,277.62,275.63
37100,"Oxnard-Thousand Oaks-Ventura, CA",2018,3,282.06,278.89
37100,"Oxnard-Thousand Oaks-Ventura, CA",2018,4,276.99,278.62
37100,"Oxnard-Thousand Oaks-Ventura, CA",2019,1,274.21,276.43
37100,"Oxnard-Thousand Oaks-Ventura, CA",2019,2,281.53,279.53
37100,"Oxnard-Thousand Oaks-Ventura, CA",2019,3,291.63,288.15
37100,"Oxnard-Thousand Oaks-Ventura, CA",2019,4,285.76,288.05
37100,"Oxnard-Thousand Oaks-Ventura, CA",2020,1,294.99,297.14
37100,"Oxnard-Thousand Oaks-Ventura, CA",2020,2,298.14,295.84
37100,"Oxnard-Thousand Oaks-Ventura, CA",2020,3,306.65,302.46
37100,"Oxnard-Thousand Oaks-Ventura, CA",2020,4,317.48,321.24
37100,"Oxnard-Thousand Oaks-Ventura, CA",2021,1,329.44,331.55
37100,"Oxnard-Thousand Oaks-Ventura, CA",2021,2,352.27,348.98
37100,"Oxnard-Thousand Oaks-Ventura, CA",2021,3,365.49,360.16
37100,"Oxnard-Thousand Oaks-Ventura, CA",2021,4,366.21,371.72
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022,1,383.90,386.25
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022,2,403.23,398.89
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022,3,389.67,383.35
37100,"Oxnard-Thousand Oaks-Ventura, CA",2022,4,382.05,389.24
37100,"Oxnard-Thousand Oaks-Ventura, CA",2023,1,385.71,387.69
37100,"Oxnard-Thousand Oaks-Ventura, CA",2023,2,398.97,394.31
37100,"Oxnard-Thousand Oaks-Ventura, CA",2023,3,416.18,409.01
37100,"Oxnard-Thousand Oaks-Ventura, CA",2023,4,398.23,406.65
37100,"Oxnard-Thousand Oaks-Ventura, CA",2024,1,410.75,412.53
37100,"Oxnard-Thousand Oaks-Ventura, CA",2024,2,427.75,422.96
37100,"Oxnard-Thousand Oaks-Ventura, CA",2024,3,429.27,421.13
37100,"Oxnard-Thousand Oaks-Ventura, CA",2024,4,412.68,422.23
37100,"Oxnard-Thousand Oaks-Ventura, CA",2025,1,430.22,431.74
37100,"Oxnard-Thousand Oaks-Ventura, CA",2025,2,422.73,418.17
37964,"Philadelphia, PA (MSAD)",1991,1,100.00,100.00
37964,"Philadelphia, PA (MSAD)",1991,2,100.45,100.06
37964,"Philadelphia, PA (MSAD)",1991,3,101.05,100.03
37964,"Philadelphia, PA (MSAD)",1991,4,101.81,101.16
37964,"Philadelphia, PA (MSAD)",1992,1,101.62,101.63
37964,"Philadelphia, PA (MSAD)",1992,2,101.46,101.01
37964,"Philadelphia, PA (MSAD)",1992,3,101.16,100.15
37964,"Philadelphia, PA (MSAD)",1992,4,102.38,101.76
37964,"Philadelphia, PA (MSAD)",1993,1,98.85,98.88
37964,"Philadelphia, PA (MSAD)",1993,2,99.87,99.35
37964,"Philadelphia, PA (MSAD)",1993,3,101.07,100.08
37964,"Philadelphia, PA (MSAD)",1993,4,100.22,99.69
37964,"Philadelphia, PA (MSAD)",1994,1,100.02,100.08
37964,"Philadelphia, PA (MSAD)",1994,2,99.40,98.72
37964,"Philadelphia, PA (MSAD)",1994,3,100.56,99.64
37964,"Philadelphia, PA (MSAD)",1994,4,98.18,97.73
37964,"Philadelphia, PA (MSAD)",1995,1,96.96,97.06
37964,"Philadelphia, PA (MSAD)",1995,2,98.73,97.88
37964,"Philadelphia, PA (MSAD)",1995,3,97.11,96.30
37964,"Philadelphia, PA (MSAD)",1995,4,97.43,96.98
37964,"Philadelphia, PA (MSAD)",1996,1,97.56,97.77
37964,"Philadelphia, PA (MSAD)",1996,2,98.05,97.02
37964,"Philadelphia, PA (MSAD)",1996,3,97.81,97.06
37964,"Philadelphia, PA (MSAD)",1996,4,97.36,96.91
37964,"Philadelphia, PA (MSAD)",1997,1,97.08,97.39
37964,"Philadelphia, PA (MSAD)",1997,2,98.56,97.41
37964,"Philadelphia, PA (MSAD)",1997,3,97.49,96.73
37964,"Philadelphia, PA (MSAD)",1997,4,98.12,97.69
37964,"Philadelphia, PA (MSAD)",1998,1,97.16,97.56
37964,"Philadelphia, PA (MSAD)",1998,2,100.62,99.43
37964,"Philadelphia, PA (MSAD)",1998,3,100.29,99.39
37964,"Philadelphia, PA (MSAD)",1998,4,101.99,101.61
37964,"Philadelphia, PA (MSAD)",1999,1,101.61,102.11
37964,"Philadelphia, PA (MSAD)",1999,2,104.52,103.30
37964,"Philadelphia, PA (MSAD)",1999,3,106.89,105.73
37964,"Philadelphia, PA (MSAD)",1999,4,106.02,105.70
37964,"Philadelphia, PA (MSAD)",2000,1,107.17,107.74
37964,"Philadelphia, PA (MSAD)",2000,2,111.32,110.10
37964,"Philadelphia, PA (MSAD)",2000,3,113.25,111.78
37964,"Philadelphia, PA (MSAD)",2000,4,114.65,114.46
37964,"Philadelphia, PA (MSAD)",2001,1,117.90,118.55
37964,"Philadelphia, PA (MSAD)",2001,2,121.69,120.40
37964,"Philadelphia, PA (MSAD)",2001,3,126.17,124.36
37964,"Philadelphia, PA (MSAD)",2001,4,127.26,127.17
37964,"Philadelphia, PA (MSAD)",2002,1,129.40,130.11
37964,"Philadelphia, PA (MSAD)",2002,2,136.59,135.21
37964,"Philadelphia, PA (MSAD)",2002,3,141.00,138.81
37964,"Philadelphia, PA (MSAD)",2002,4,145.18,145.20
37964,"Philadelphia, PA (MSAD)",2003,1,146.87,147.68
37964,"Philadelphia, PA (MSAD)",2003,2,153.28,151.67
37964,"Philadelphia, PA (MSAD)",2003,3,159.72,157.25
37964,"Philadelphia, PA (MSAD)",2003,4,161.53,161.59
37964,"Philadelphia, PA (MSAD)",2004,1,168.21,169.11
37964,"Philadelphia, PA (MSAD)",2004,2,177.84,175.97
37964,"Philadelphia, PA (MSAD)",2004,3,185.87,182.96
37964,"Philadelphia, PA (MSAD)",2004,4,191.46,191.69
37964,"Philadelphia, PA (MSAD)",2005,1,197.26,198.15
37964,"Philadelphia, PA (MSAD)",2005,2,209.32,207.03
37964,"Philadelphia, PA (MSAD)",2005,3,217.88,214.72
37964,"Philadelphia, PA (MSAD)",2005,4,218.07,218.32
37964,"Philadelphia, PA (MSAD)",2006,1,222.03,222.84
37964,"Philadelphia, PA (MSAD)",2006,2,227.58,224.91
37964,"Philadelphia, PA (MSAD)",2006,3,230.97,228.19
37964,"Philadelphia, PA (MSAD)",2006,4,230.58,230.62
37964,"Philadelphia, PA (MSAD)",2007,1,233.52,234.18
37964,"Philadelphia, PA (MSAD)",2007,2,238.36,235.18
37964,"Philadelphia, PA (MSAD)",2007,3,238.13,236.33
37964,"Philadelphia, PA (MSAD)",2007,4,233.18,232.62
37964,"Philadelphia, PA (MSAD)",2008,1,231.10,231.72
37964,"Philadelphia, PA (MSAD)",2008,2,232.52,229.01
37964,"Philadelphia, PA (MSAD)",2008,3,230.50,229.70
37964,"Philadelphia, PA (MSAD)",2008,4,227.66,226.70
37964,"Philadelphia, PA (MSAD)",2009,1,221.86,222.33
37964,"Philadelphia, PA (MSAD)",2009,2,225.55,221.85
37964,"Philadelphia, PA (MSAD)",2009,3,218.59,218.53
37964,"Philadelphia, PA (MSAD)",2009,4,227.18,225.93
37964,"Philadelphia, PA (MSAD)",2010,1,226.18,226.62
37964,"Philadelphia, PA (MSAD)",2010,2,228.43,224.46
37964,"Philadelphia, PA (MSAD)",2010,3,215.23,215.42
37964,"Philadelphia, PA (MSAD)",2010,4,219.23,218.14
37964,"Philadelphia, PA (MSAD)",2011,1,212.10,212.31
37964,"Philadelphia, PA (MSAD)",2011,2,215.39,211.68
37964,"Philadelphia, PA (MSAD)",2011,3,213.99,213.99
37964,"Philadelphia, PA (MSAD)",2011,4,202.27,201.59
37964,"Philadelphia, PA (MSAD)",2012,1,210.87,210.95
37964,"Philadelphia, PA (MSAD)",2012,2,214.31,210.81
37964,"Philadelphia, PA (MSAD)",2012,3,212.18,211.50
37964,"Philadelphia, PA (MSAD)",2012,4,214.15,214.08
37964,"Philadelphia, PA (MSAD)",2013,1,217.40,217.34
37964,"Philadelphia, PA (MSAD)",2013,2,223.10,219.72
37964,"Philadelphia, PA (MSAD)",2013,3,221.98,220.47
37964,"Philadelphia, PA (MSAD)",2013,4,220.52,221.04
37964,"Philadelphia, PA (MSAD)",2014,1,222.60,222.59
37964,"Philadelphia, PA (MSAD)",2014,2,223.96,220.59
37964,"Philadelphia, PA (MSAD)",2014,3,225.59,223.53
37964,"Philadelphia, PA (MSAD)",2014,4,223.53,224.45
37964,"Philadelphia, PA (MSAD)",2015,1,221.31,221.40
37964,"Philadelphia, PA (MSAD)",2015,2,236.51,232.87
37964,"Philadelphia, PA (MSAD)",2015,3,233.42,231.08
37964,"Philadelphia, PA (MSAD)",2015,4,230.37,231.38
37964,"Philadelphia, PA (MSAD)",2016,1,233.28,233.62
37964,"Philadelphia, PA (MSAD)",2016,2,242.67,238.78
37964,"Philadelphia, PA (MSAD)",2016,3,248.24,245.70
37964,"Philadelphia, PA (MSAD)",2016,4,246.37,247.44
37964,"Philadelphia, PA (MSAD)",2017,1,252.30,252.85
37964,"Philadelphia, PA (MSAD)",2017,2,261.17,256.85
37964,"Philadelphia, PA (MSAD)",2017,3,260.71,258.08
37964,"Philadelphia, PA (MSAD)",2017,4,261.79,262.78
37964,"Philadelphia, PA (MSAD)",2018,1,266.14,266.98
37964,"Philadelphia, PA (MSAD)",2018,2,275.79,271.00
37964,"Philadelphia, PA (MSAD)",2018,3,278.56,275.87
37964,"Philadelphia, PA (MSAD)",2018,4,279.53,280.52
37964,"Philadelphia, PA (MSAD)",2019,1,281.70,282.68
37964,"Philadelphia, PA (MSAD)",2019,2,288.90,283.82
37964,"Philadelphia, PA (MSAD)",2019,3,288.88,286.11
37964,"Philadelphia, PA (MSAD)",2019,4,290.05,290.93
37964,"Philadelphia, PA (MSAD)",2020,1,299.25,300.53
37964,"Philadelphia, PA (MSAD)",2020,2,304.69,299.25
37964,"Philadelphia, PA (MSAD)",2020,3,316.06,312.94
37964,"Philadelphia, PA (MSAD)",2020,4,319.46,320.40
37964,"Philadelphia, PA (MSAD)",2021,1,324.59,326.16
37964,"Philadelphia, PA (MSAD)",2021,2,344.13,338.00
37964,"Philadelphia, PA (MSAD)",2021,3,347.70,344.15
37964,"Philadelphia, PA (MSAD)",2021,4,348.61,349.43
37964,"Philadelphia, PA (MSAD)",2022,1,362.33,364.54
37964,"Philadelphia, PA (MSAD)",2022,2,375.33,368.48
37964,"Philadelphia, PA (MSAD)",2022,3,375.15,371.22
37964,"Philadelphia, PA (MSAD)",2022,4,376.26,377.09
37964,"Philadelphia, PA (MSAD)",2023,1,372.05,374.48
37964,"Philadelphia, PA (MSAD)",2023,2,385.82,378.79
37964,"Philadelphia, PA (MSAD)",2023,3,390.01,385.99
37964,"Philadelphia, PA (MSAD)",2023,4,387.72,388.18
37964,"Philadelphia, PA (MSAD)",2024,1,391.74,394.63
37964,"Philadelphia, PA (MSAD)",2024,2,405.61,398.23
37964,"Philadelphia, PA (MSAD)",2024,3,406.92,402.72
37964,"Philadelphia, PA (MSAD)",2024,4,414.09,414.40
37964,"Philadelphia, PA (MSAD)",2025,1,408.93,412.03
37964,"Philadelphia, PA (MSAD)",2025,2,429.14,421.47
38060,"Phoenix-Mesa-Chandler, AZ",1991,1,100.00,100.00
38060,"Phoenix-Mesa-Chandler, AZ",1991,2,99.54,99.86
38060,"Phoenix-Mesa-Chandler, AZ",1991,3,99.40,99.27
38060,"Phoenix-Mesa-Chandler, AZ",1991,4,101.81,101.36
38060,"Phoenix-Mesa-Chandler, AZ",1992,1,101.72,101.77
38060,"Phoenix-Mesa-Chandler, AZ",1992,2,101.37,101.67
38060,"Phoenix-Mesa-Chandler, AZ",1992,3,102.66,102.51
38060,"Phoenix-Mesa-Chandler, AZ",1992,4,103.30,102.86
38060,"Phoenix-Mesa-Chandler, AZ",1993,1,103.34,103.43
38060,"Phoenix-Mesa-Chandler, AZ",1993,2,104.28,104.54
38060,"Phoenix-Mesa-Chandler, AZ",1993,3,106.01,105.80
38060,"Phoenix-Mesa-Chandler, AZ",1993,4,108.09,107.69
38060,"Phoenix-Mesa-Chandler, AZ",1994,1,109.28,109.43
38060,"Phoenix-Mesa-Chandler, AZ",1994,2,111.26,111.44
38060,"Phoenix-Mesa-Chandler, AZ",1994,3,113.44,113.17
38060,"Phoenix-Mesa-Chandler, AZ",1994,4,115.52,115.20
38060,"Phoenix-Mesa-Chandler, AZ",1995,1,116.10,116.30
38060,"Phoenix-Mesa-Chandler, AZ",1995,2,118.27,118.36
38060,"Phoenix-Mesa-Chandler, AZ",1995,3,120.53,120.19
38060,"Phoenix-Mesa-Chandler, AZ",1995,4,121.82,121.61
38060,"Phoenix-Mesa-Chandler, AZ",1996,1,123.88,124.11
38060,"Phoenix-Mesa-Chandler, AZ",1996,2,125.17,125.14
38060,"Phoenix-Mesa-Chandler, AZ",1996,3,127.11,126.74
38060,"Phoenix-Mesa-Chandler, AZ",1996,4,127.81,127.74
38060,"Phoenix-Mesa-Chandler, AZ",1997,1,129.16,129.37
38060,"Phoenix-Mesa-Chandler, AZ",1997,2,130.87,130.73
38060,"Phoenix-Mesa-Chandler, AZ",1997,3,132.65,132.29
38060,"Phoenix-Mesa-Chandler, AZ",1997,4,134.05,134.08
38060,"Phoenix-Mesa-Chandler, AZ",1998,1,135.89,136.09
38060,"Phoenix-Mesa-Chandler, AZ",1998,2,138.64,138.37
38060,"Phoenix-Mesa-Chandler, AZ",1998,3,140.92,140.61
38060,"Phoenix-Mesa-Chandler, AZ",1998,4,142.55,142.62
38060,"Phoenix-Mesa-Chandler, AZ",1999,1,144.86,145.07
38060,"Phoenix-Mesa-Chandler, AZ",1999,2,148.02,147.62
38060,"Phoenix-Mesa-Chandler, AZ",1999,3,150.37,150.15
38060,"Phoenix-Mesa-Chandler, AZ",1999,4,152.63,152.68
38060,"Phoenix-Mesa-Chandler, AZ",2000,1,155.15,155.40
38060,"Phoenix-Mesa-Chandler, AZ",2000,2,158.08,157.58
38060,"Phoenix-Mesa-Chandler, AZ",2000,3,159.40,159.24
38060,"Phoenix-Mesa-Chandler, AZ",2000,4,161.82,161.84
38060,"Phoenix-Mesa-Chandler, AZ",2001,1,163.86,164.15
38060,"Phoenix-Mesa-Chandler, AZ",2001,2,167.21,166.64
38060,"Phoenix-Mesa-Chandler, AZ",2001,3,169.18,169.03
38060,"Phoenix-Mesa-Chandler, AZ",2001,4,171.68,171.66
38060,"Phoenix-Mesa-Chandler, AZ",2002,1,172.48,172.91
38060,"Phoenix-Mesa-Chandler, AZ",2002,2,175.93,175.30
38060,"Phoenix-Mesa-Chandler, AZ",2002,3,177.75,177.42
38060,"Phoenix-Mesa-Chandler, AZ",2002,4,181.02,181.06
38060,"Phoenix-Mesa-Chandler, AZ",2003,1,184.15,184.76
38060,"Phoenix-Mesa-Chandler, AZ",2003,2,187.52,186.81
38060,"Phoenix-Mesa-Chandler, AZ",2003,3,190.83,190.24
38060,"Phoenix-Mesa-Chandler, AZ",2003,4,195.29,195.49
38060,"Phoenix-Mesa-Chandler, AZ",2004,1,200.17,201.02
38060,"Phoenix-Mesa-Chandler, AZ",2004,2,208.79,207.96
38060,"Phoenix-Mesa-Chandler, AZ",2004,3,218.76,217.65
38060,"Phoenix-Mesa-Chandler, AZ",2004,4,232.47,233.07
38060,"Phoenix-Mesa-Chandler, AZ",2005,1,250.60,251.83
38060,"Phoenix-Mesa-Chandler, AZ",2005,2,282.27,281.07
38060,"Phoenix-Mesa-Chandler, AZ",2005,3,311.32,309.08
38060,"Phoenix-Mesa-Chandler, AZ",2005,4,322.23,323.65
38060,"Phoenix-Mesa-Chandler, AZ",2006,1,335.73,337.54
38060,"Phoenix-Mesa-Chandler, AZ",2006,2,340.28,338.87
38060,"Phoenix-Mesa-Chandler, AZ",2006,3,335.43,332.26
38060,"Phoenix-Mesa-Chandler, AZ",2006,4,336.32,338.51
38060,"Phoenix-Mesa-Chandler, AZ",2007,1,333.99,335.70
38060,"Phoenix-Mesa-Chandler, AZ",2007,2,331.37,329.98
38060,"Phoenix-Mesa-Chandler, AZ",2007,3,322.44,318.96
38060,"Phoenix-Mesa-Chandler, AZ",2007,4,299.52,302.08
38060,"Phoenix-Mesa-Chandler, AZ",2008,1,282.27,283.47
38060,"Phoenix-Mesa-Chandler, AZ",2008,2,265.66,264.48
38060,"Phoenix-Mesa-Chandler, AZ",2008,3,245.72,243.04
